"x" "y" "z"
"55522" 25190 4896 7
"55523" 25187 4662 9
"55524" 25188 4859 12
"55525" 25200 4129 12
"55526" 25200 4162 5
"55527" 25196 4400 5
"55528" 25196 4477 13
"55529" 25197 4707 5
"55530" 25200 4559 6
"55531" 25186 4725 13
"55532" 25189 4785 12
"55533" 25193 4263 12
"55534" 25186 4875 6
"55535" 25204 4176 12
"55536" 25205 4255 5
"55537" 25214 4131 5
"55538" 25211 4467 5
"55539" 25189 4913 13
"55540" 25207 4312 7
"55541" 25201 4826 7
"55542" 25222 4044 5
"55543" 25206 4875 12
"55544" 25213 4225 5
"55545" 25226 4082 13
"55546" 25205 4335 13
"55547" 25204 4380 12
"55548" 25202 4574 12
"55549" 25216 4291 5
"55550" 25230 4031 12
"55551" 25227 4212 12
"55552" 25227 4304 12
"55553" 25230 4192 5
"55554" 25191 4957 12
"55555" 25225 4336 13
"55556" 25212 4947 12
"55557" 25221 4242 12
"55558" 25192 5012 12
"55559" 25205 4526 5
"55560" 25228 4151 6
"55561" 25231 4382 12
"55562" 25225 4513 12
"55563" 25205 4684 6
"55564" 25225 4613 12
"55565" 25204 4765 12
"55566" 25205 4811 6
"55567" 25221 4385 5
"55568" 25220 4443 5
"55569" 25239 4092 12
"55570" 25239 4177 13
"55571" 25217 4917 12
"55572" 25233 4675 9
"55573" 25204 4897 13
"55574" 25235 4632 5
"55575" 25230 4722 7
"55576" 25222 4712 12
"55577" 25227 5000 6
"55578" 25232 4882 13
"55579" 25216 4750 13
"55580" 25236 4415 13
"55581" 25240 4274 5
"55582" 25250 4048 5
"55583" 25246 4191 5
"55584" 25237 4354 5
"55585" 25250 4133 5
"55586" 25245 4063 12
"55587" 25219 4777 6
"55588" 25255 4120 12
"55589" 25249 4236 6
"55590" 25246 4294 5
"55591" 25256 4145 12
"55592" 25216 5024 7
"55593" 25247 4360 12
"55594" 25229 4547 6
"55595" 25229 4593 13
"55596" 25228 4492 11
"55597" 25223 4985 12
"55598" 25234 4752 6
"55599" 25251 4263 12
"55600" 25245 4449 6
"55601" 25255 4483 12
"55602" 25258 4181 5
"55603" 25245 4562 6
"55604" 25246 4724 13
"55605" 25243 4577 12
"55606" 25253 4156 12
"55607" 25254 4212 12
"55608" 25263 4081 7
"55609" 25247 4680 12
"55610" 25245 4875 6
"55611" 25252 4598 12
"55612" 25239 4794 13
"55613" 25228 4819 12
"55614" 25271 4047 12
"55615" 25248 4914 9
"55616" 25258 4823 12
"55617" 25243 4842 7
"55618" 25259 4520 12
"55619" 25254 4530 12
"55620" 25244 4695 6
"55621" 25273 4148 5
"55622" 25267 4358 5
"55623" 25263 4433 9
"55624" 25272 4471 11
"55625" 25239 4938 6
"55626" 25234 4967 5
"55627" 25261 4285 5
"55628" 25250 4646 7
"55629" 25259 4742 5
"55630" 25261 4559 11
"55631" 25282 4204 12
"55632" 25274 4103 12
"55633" 25271 4516 5
"55634" 25285 4072 6
"55635" 25266 4889 9
"55636" 25280 4126 5
"55637" 25277 4173 12
"55638" 25266 4975 12
"55639" 25272 4777 7
"55640" 25288 4094 5
"55641" 25268 4241 13
"55642" 25267 4627 6
"55643" 25287 4287 13
"55644" 25268 4346 13
"55645" 25260 4673 12
"55646" 25261 4763 12
"55647" 25267 4846 9
"55648" 25290 4218 5
"55649" 25253 4792 13
"55650" 25277 4609 13
"55651" 25284 4248 9
"55652" 25272 5003 11
"55653" 25260 4861 7
"55654" 25275 4436 12
"55655" 25281 4542 7
"55656" 25294 4162 5
"55657" 25264 5024 12
"55658" 25297 4044 12
"55659" 25281 4728 6
"55660" 25294 4341 5
"55661" 25279 4385 9
"55662" 25297 4135 13
"55663" 25295 4203 13
"55664" 25291 4351 12
"55665" 25284 4328 13
"55666" 25297 4329 12
"55667" 25271 4992 5
"55668" 25289 4504 11
"55669" 25302 4174 12
"55670" 25277 4858 13
"55671" 25279 4459 5
"55672" 25286 4957 8
"55673" 25307 4074 5
"55674" 25279 4705 7
"55675" 25279 4799 6
"55676" 25293 4300 9
"55677" 25279 4836 6
"55678" 25308 4106 12
"55679" 25292 4880 13
"55680" 25292 4943 9
"55681" 25315 4240 5
"55682" 25299 4685 12
"55683" 25300 4527 12
"55684" 25299 4822 13
"55685" 25310 4371 5
"55686" 25310 4412 9
"55687" 25301 4784 6
"55688" 25288 5015 6
"55689" 25293 4604 5
"55690" 25322 4063 12
"55691" 25313 4210 13
"55692" 25316 4137 8
"55693" 25308 4461 13
"55694" 25293 4661 12
"55695" 25313 4287 11
"55696" 25320 4273 5
"55697" 25317 4437 5
"55698" 25325 4040 13
"55699" 25324 4165 5
"55700" 25298 4901 6
"55701" 25322 4354 7
"55702" 25301 4997 9
"55703" 25321 4448 11
"55704" 25316 4471 12
"55705" 25303 4565 12
"55706" 25329 4114 5
"55707" 25303 4587 9
"55708" 25311 4713 12
"55709" 25304 4741 12
"55710" 25311 4815 6
"55711" 25308 4920 12
"55712" 25313 4525 6
"55713" 25315 4856 12
"55714" 25322 4647 6
"55715" 25318 4891 13
"55716" 25312 4878 9
"55717" 25327 4502 6
"55718" 25316 4737 6
"55719" 25319 4547 13
"55720" 25329 4191 5
"55721" 25336 4146 12
"55722" 25339 4058 5
"55723" 25334 4086 6
"55724" 25336 4414 5
"55725" 25331 4841 13
"55726" 25338 4236 12
"55727" 25334 4246 5
"55728" 25340 4268 9
"55729" 25317 4998 12
"55730" 25322 4769 7
"55731" 25332 4331 12
"55732" 25315 5026 13
"55733" 25334 4358 13
"55734" 25349 4028 13
"55735" 25328 4796 12
"55736" 25343 4215 12
"55737" 25328 4965 6
"55738" 25348 4167 13
"55739" 25340 4622 6
"55740" 25351 4364 9
"55741" 25340 4675 12
"55742" 25354 4195 5
"55743" 25340 4748 8
"55744" 25339 4448 5
"55745" 25342 4827 9
"55746" 25340 4870 12
"55747" 25332 4591 9
"55748" 25357 4053 9
"55749" 25357 4073 11
"55750" 25333 4484 5
"55751" 25350 4506 12
"55752" 25344 4429 12
"55753" 25352 4351 12
"55754" 25351 4752 13
"55755" 25358 4231 8
"55756" 25330 4916 6
"55757" 25349 4707 11
"55758" 25330 4993 6
"55759" 25352 4470 11
"55760" 25345 4379 12
"55761" 25359 4489 5
"55762" 25347 4517 9
"55763" 25363 4102 9
"55764" 25325 4940 12
"55765" 25365 4187 12
"55766" 25369 4136 11
"55767" 25370 4052 5
"55768" 25344 4738 13
"55769" 25353 4566 12
"55770" 25350 5021 6
"55771" 25375 4102 12
"55772" 25377 4123 5
"55773" 25352 4912 13
"55774" 25353 4841 5
"55775" 25347 4717 6
"55776" 25366 4376 5
"55777" 25375 4440 12
"55778" 25366 4552 5
"55779" 25372 4224 12
"55780" 25361 4444 7
"55781" 25376 4663 12
"55782" 25360 4591 8
"55783" 25372 4397 5
"55784" 25375 4763 8
"55785" 25344 4972 9
"55786" 25348 4899 12
"55787" 25355 4830 12
"55788" 25362 4540 8
"55789" 25369 4690 5
"55790" 25383 4161 12
"55791" 25348 4930 6
"55792" 25360 4987 13
"55793" 25389 4081 12
"55794" 25383 4346 6
"55795" 25361 4631 12
"55796" 25392 4202 12
"55797" 25361 4655 5
"55798" 25390 4256 13
"55799" 25397 4058 13
"55800" 25382 4418 13
"55801" 25376 4991 6
"55802" 25399 4135 6
"55803" 25395 4110 5
"55804" 25387 4433 5
"55805" 25387 4497 6
"55806" 25392 4284 7
"55807" 25404 4037 11
"55808" 25392 4451 5
"55809" 25394 4373 7
"55810" 25384 4886 12
"55811" 25386 4641 5
"55812" 25388 4710 7
"55813" 25378 4785 13
"55814" 25402 4275 5
"55815" 25409 4067 13
"55816" 25386 4862 12
"55817" 25397 4836 12
"55818" 25408 4187 9
"55819" 25401 4342 5
"55820" 25394 4846 5
"55821" 25406 4256 7
"55822" 25413 4089 5
"55823" 25403 4523 9
"55824" 25397 4979 7
"55825" 25389 4695 12
"55826" 25379 4921 12
"55827" 25418 4143 12
"55828" 25400 4903 6
"55829" 25409 4440 5
"55830" 25402 4649 12
"55831" 25411 4471 13
"55832" 25421 4173 5
"55833" 25423 4093 9
"55834" 25426 4031 9
"55835" 25406 4629 11
"55836" 25409 4861 12
"55837" 25399 4954 8
"55838" 25401 4750 11
"55839" 25379 5017 12
"55840" 25398 4798 7
"55841" 25418 4244 6
"55842" 25430 4053 13
"55843" 25427 4122 6
"55844" 25413 4498 9
"55845" 25431 4068 5
"55846" 25426 4333 11
"55847" 25407 4931 6
"55848" 25419 4661 7
"55849" 25411 4683 11
"55850" 25405 4880 7
"55851" 25405 4964 12
"55852" 25419 4784 7
"55853" 25427 4508 13
"55854" 25433 4308 8
"55855" 25419 4859 8
"55856" 25404 4601 11
"55857" 25431 4290 11
"55858" 25398 5010 7
"55859" 25436 4209 13
"55860" 25434 4266 5
"55861" 25440 4131 9
"55862" 25437 4471 7
"55863" 25424 4957 7
"55864" 25428 4523 8
"55865" 25442 4351 12
"55866" 25447 4244 12
"55867" 25415 5024 12
"55868" 25449 4141 5
"55869" 25427 4977 12
"55870" 25452 4039 11
"55871" 25433 4549 13
"55872" 25428 4941 13
"55873" 25447 4541 7
"55874" 25433 4903 7
"55875" 25453 4173 5
"55876" 25451 4629 12
"55877" 25457 4074 12
"55878" 25434 4873 9
"55879" 25437 4860 9
"55880" 25451 4692 9
"55881" 25449 4361 12
"55882" 25442 4575 9
"55883" 25437 5006 12
"55884" 25459 4197 8
"55885" 25464 4258 12
"55886" 25467 4082 10
"55887" 25454 4104 5
"55888" 25448 4559 13
"55889" 25447 4851 12
"55890" 25467 4271 12
"55891" 25447 4927 6
"55892" 25467 4329 5
"55893" 25459 4593 5
"55894" 25463 4485 5
"55895" 25453 4523 5
"55896" 25438 4626 12
"55897" 25468 4339 11
"55898" 25471 4126 5
"55899" 25455 4336 8
"55900" 25470 4164 9
"55901" 25452 4817 9
"55902" 25459 4838 7
"55903" 25475 4253 5
"55904" 25459 4875 6
"55905" 25469 4517 12
"55906" 25458 4767 12
"55907" 25474 4359 5
"55908" 25474 4384 5
"55909" 25477 4200 12
"55910" 25466 4541 13
"55911" 25463 4983 7
"55912" 25474 4573 12
"55913" 25449 4962 12
"55914" 25467 4907 7
"55915" 25479 4220 5
"55916" 25471 4394 9
"55917" 25471 4423 5
"55918" 25485 4110 8
"55919" 25487 4053 9
"55920" 25473 4824 7
"55921" 25493 4138 12
"55922" 25472 4290 11
"55923" 25480 4543 6
"55924" 25487 4459 6
"55925" 25481 4444 12
"55926" 25482 4628 6
"55927" 25472 4737 8
"55928" 25482 4758 12
"55929" 25489 4340 12
"55930" 25478 4604 12
"55931" 25494 4240 9
"55932" 25478 4679 7
"55933" 25487 4905 13
"55934" 25460 4994 11
"55935" 25493 4485 12
"55936" 25480 4791 6
"55937" 25495 4731 7
"55938" 25472 4865 12
"55939" 25472 4931 12
"55940" 24165 5080 5
"55941" 24164 5198 8
"55942" 24166 5160 5
"55943" 24166 5177 11
"55944" 24178 5221 9
"55945" 24178 5345 10
"55946" 24188 5094 9
"55947" 24159 5747 5
"55948" 24170 5501 9
"55949" 24173 5302 9
"55950" 24174 5376 10
"55951" 24168 5622 9
"55952" 24174 5425 6
"55953" 24180 5285 9
"55954" 24164 5913 8
"55955" 24165 5935 9
"55956" 24189 5132 8
"55957" 24183 5475 10
"55958" 24175 5585 11
"55959" 24175 5716 10
"55960" 24171 5968 11
"55961" 24183 5665 10
"55962" 24173 5595 5
"55963" 24175 5884 6
"55964" 24190 5365 10
"55965" 24173 5655 5
"55966" 24185 5625 9
"55967" 24197 5255 10
"55968" 24197 5277 8
"55969" 24187 5681 9
"55970" 24188 5574 10
"55971" 24203 5047 6
"55972" 24190 5455 5
"55973" 24198 5428 5
"55974" 24172 5858 10
"55975" 24187 5723 9
"55976" 24189 5702 5
"55977" 24203 5234 8
"55978" 24196 5529 9
"55979" 24189 5774 9
"55980" 24187 5959 10
"55981" 24179 5752 6
"55982" 24186 5987 5
"55983" 24184 5805 6
"55984" 24197 5509 6
"55985" 24207 5214 10
"55986" 24217 5146 10
"55987" 24190 6027 10
"55988" 24207 5685 5
"55989" 24194 5924 9
"55990" 24208 5452 10
"55991" 24200 5647 5
"55992" 24208 5544 12
"55993" 24210 5363 10
"55994" 24200 5770 6
"55995" 24226 5073 8
"55996" 24207 5842 10
"55997" 24216 5577 5
"55998" 24208 5711 12
"55999" 24222 5121 9
"56000" 24224 5353 10
"56001" 24224 5445 9
"56002" 24214 5924 9
"56003" 24204 5866 9
"56004" 24215 5615 9
"56005" 24222 5422 9
"56006" 24231 5212 9
"56007" 24206 5586 10
"56008" 24223 5706 5
"56009" 24203 5734 9
"56010" 24220 5494 9
"56011" 24204 6008 6
"56012" 24210 5824 6
"56013" 24221 5681 10
"56014" 24212 5658 5
"56015" 24227 5726 11
"56016" 24211 5794 9
"56017" 24226 5381 9
"56018" 24243 5060 9
"56019" 24211 5992 9
"56020" 24229 5298 9
"56021" 24237 5540 9
"56022" 24247 5179 9
"56023" 24238 5404 8
"56024" 24223 5816 11
"56025" 24236 5773 5
"56026" 24206 5895 5
"56027" 24234 5627 8
"56028" 24223 5911 5
"56029" 24226 5643 9
"56030" 24237 5877 5
"56031" 24231 5519 6
"56032" 24234 5739 5
"56033" 24253 5095 9
"56034" 24256 5132 11
"56035" 24245 5263 9
"56036" 24241 5479 10
"56037" 24236 6021 6
"56038" 24233 5894 9
"56039" 24253 5393 11
"56040" 24258 5119 8
"56041" 24260 5190 6
"56042" 24262 5057 5
"56043" 24247 5566 11
"56044" 24253 5586 8
"56045" 24235 5846 10
"56046" 24248 5683 5
"56047" 24255 5317 10
"56048" 24266 5077 5
"56049" 24248 5831 8
"56050" 24246 5911 6
"56051" 24264 5282 9
"56052" 24261 5597 11
"56053" 24244 5665 9
"56054" 24267 5379 9
"56055" 24257 5453 10
"56056" 24249 5469 5
"56057" 24267 5461 10
"56058" 24253 5613 11
"56059" 24271 5221 12
"56060" 24259 5413 9
"56061" 24268 5239 8
"56062" 24253 5872 9
"56063" 24265 5679 9
"56064" 24260 5855 10
"56065" 24255 5723 9
"56066" 24255 5782 8
"56067" 24252 5542 6
"56068" 24266 5704 6
"56069" 24264 5628 5
"56070" 24272 5644 9
"56071" 24268 5552 11
"56072" 24267 5943 5
"56073" 24265 5993 5
"56074" 24278 5263 7
"56075" 24245 5973 10
"56076" 24257 5904 10
"56077" 24284 5137 8
"56078" 24241 5947 9
"56079" 24268 5746 5
"56080" 24281 5305 10
"56081" 24278 5331 10
"56082" 24272 5872 5
"56083" 24279 5423 9
"56084" 24291 5297 11
"56085" 24278 5455 8
"56086" 24296 5052 10
"56087" 24295 5082 12
"56088" 24275 5568 5
"56089" 24282 5726 10
"56090" 24274 5896 5
"56091" 24275 5811 5
"56092" 24252 5983 8
"56093" 24281 5614 5
"56094" 24296 5483 6
"56095" 24295 5638 12
"56096" 24306 5053 12
"56097" 24300 5451 8
"56098" 24295 5754 9
"56099" 24284 5586 11
"56100" 24277 5832 11
"56101" 24301 5365 6
"56102" 24295 5902 11
"56103" 24290 5981 9
"56104" 24300 5657 12
"56105" 24308 5166 11
"56106" 24284 5763 9
"56107" 24310 5182 8
"56108" 24284 5883 10
"56109" 24298 5542 9
"56110" 24299 5695 5
"56111" 24275 6018 9
"56112" 24311 5373 9
"56113" 24303 5344 10
"56114" 24316 5072 5
"56115" 24293 5625 10
"56116" 24287 5504 9
"56117" 24308 5278 10
"56118" 24301 5601 9
"56119" 24286 5960 5
"56120" 24303 5739 5
"56121" 24322 5041 5
"56122" 24311 5699 10
"56123" 24289 5794 11
"56124" 24300 5964 12
"56125" 24322 5245 10
"56126" 24299 6017 12
"56127" 24291 5854 10
"56128" 24304 5512 11
"56129" 24326 5197 10
"56130" 24319 5399 8
"56131" 24307 5865 8
"56132" 24297 5833 6
"56133" 24309 5581 5
"56134" 24317 5472 5
"56135" 24321 5489 5
"56136" 24318 5672 5
"56137" 24335 5050 6
"56138" 24323 5571 12
"56139" 24322 5748 9
"56140" 24316 5637 11
"56141" 24309 5811 10
"56142" 24317 5730 9
"56143" 24318 5969 8
"56144" 24322 5994 5
"56145" 24326 5376 5
"56146" 24304 5782 5
"56147" 24309 5835 12
"56148" 24341 5101 5
"56149" 24343 5074 10
"56150" 24342 5182 5
"56151" 24339 5155 11
"56152" 24326 5601 9
"56153" 24305 5937 9
"56154" 24345 5037 11
"56155" 24339 5266 5
"56156" 24305 5981 5
"56157" 24334 5687 10
"56158" 24317 5910 5
"56159" 24344 5203 6
"56160" 24320 5886 5
"56161" 24326 5850 5
"56162" 24339 5345 9
"56163" 24324 5767 9
"56164" 24338 5467 10
"56165" 24321 5777 5
"56166" 24352 5328 9
"56167" 24350 5498 5
"56168" 24351 5385 12
"56169" 24338 5791 10
"56170" 24360 5047 8
"56171" 24336 5530 5
"56172" 24333 5814 5
"56173" 24340 5970 9
"56174" 24349 5419 9
"56175" 24337 5546 10
"56176" 24342 5509 10
"56177" 24359 5170 10
"56178" 24342 5649 10
"56179" 24358 5472 10
"56180" 24346 5830 11
"56181" 24350 5720 10
"56182" 24361 5124 11
"56183" 24366 5362 10
"56184" 24354 5768 10
"56185" 24362 5329 11
"56186" 24355 5530 9
"56187" 24336 5864 10
"56188" 24341 5745 5
"56189" 24336 5906 9
"56190" 24342 5987 5
"56191" 24368 5191 10
"56192" 24352 5866 9
"56193" 24345 5602 5
"56194" 24372 5077 10
"56195" 24367 5503 11
"56196" 24352 5999 8
"56197" 24345 5707 9
"56198" 24372 5162 9
"56199" 24343 5947 6
"56200" 24345 5820 9
"56201" 24372 5287 9
"56202" 24363 5798 5
"56203" 24356 5577 8
"56204" 24349 6031 5
"56205" 24377 5244 9
"56206" 24359 5631 9
"56207" 24369 5915 10
"56208" 24383 5132 5
"56209" 24370 5565 6
"56210" 24383 5163 8
"56211" 24370 5585 10
"56212" 24376 5400 5
"56213" 24371 5598 5
"56214" 24370 5672 9
"56215" 24364 5819 9
"56216" 24378 5734 10
"56217" 24377 5509 5
"56218" 24393 5048 10
"56219" 24392 5102 5
"56220" 24381 5369 5
"56221" 24393 5219 9
"56222" 24376 5891 9
"56223" 24393 5333 10
"56224" 24390 5248 8
"56225" 24371 5829 5
"56226" 24383 5469 5
"56227" 24391 5191 6
"56228" 24377 5796 9
"56229" 24394 5400 9
"56230" 24396 5487 12
"56231" 24373 5653 5
"56232" 24374 5711 8
"56233" 24395 5464 9
"56234" 24402 5515 5
"56235" 24379 5982 9
"56236" 24378 5950 6
"56237" 24394 5733 9
"56238" 24408 5088 8
"56239" 24388 5428 10
"56240" 24397 5858 9
"56241" 24387 5555 10
"56242" 24387 5583 6
"56243" 24387 5711 10
"56244" 24395 5612 11
"56245" 24374 6024 5
"56246" 24395 5642 9
"56247" 24401 5528 8
"56248" 24395 5761 5
"56249" 24394 6013 10
"56250" 24392 5773 9
"56251" 24401 5678 5
"56252" 24391 5681 9
"56253" 24409 5457 5
"56254" 24408 5646 12
"56255" 24409 5504 10
"56256" 24421 5207 8
"56257" 24421 5265 9
"56258" 24407 5560 9
"56259" 24398 5813 9
"56260" 24421 5399 8
"56261" 24411 6021 5
"56262" 24427 5068 10
"56263" 24398 5945 8
"56264" 24430 5173 9
"56265" 24407 5872 10
"56266" 24426 5115 12
"56267" 24423 5366 9
"56268" 24412 5818 5
"56269" 24401 5902 5
"56270" 24415 5841 6
"56271" 24433 5265 9
"56272" 24427 5636 5
"56273" 24421 5717 10
"56274" 24433 5456 8
"56275" 24419 5781 9
"56276" 24423 5826 10
"56277" 24431 5647 9
"56278" 24437 5351 9
"56279" 24435 5438 10
"56280" 24423 5904 5
"56281" 24429 5761 9
"56282" 24429 5781 5
"56283" 24435 5547 5
"56284" 24448 5114 9
"56285" 24454 5100 9
"56286" 24432 5593 10
"56287" 24447 5322 8
"56288" 24428 5987 5
"56289" 24428 6009 9
"56290" 24432 5689 9
"56291" 24452 5378 12
"56292" 24445 5585 9
"56293" 24445 5619 8
"56294" 24451 5440 6
"56295" 24416 5926 10
"56296" 24440 5797 10
"56297" 24437 5860 5
"56298" 24446 5488 9
"56299" 24447 5996 10
"56300" 24436 5501 5
"56301" 24466 5044 9
"56302" 24436 5521 9
"56303" 24465 5069 6
"56304" 24457 5417 5
"56305" 24449 5515 10
"56306" 24467 5289 8
"56307" 24461 5331 11
"56308" 24444 5923 11
"56309" 24455 5691 6
"56310" 24434 5953 11
"56311" 24455 5730 5
"56312" 24464 5179 8
"56313" 24457 5748 10
"56314" 24462 5545 5
"56315" 24457 5897 5
"56316" 24477 5123 9
"56317" 24465 5470 9
"56318" 24463 5953 6
"56319" 24479 5075 11
"56320" 24465 5613 8
"56321" 24456 5780 5
"56322" 24475 5513 9
"56323" 24462 5578 11
"56324" 24448 5839 10
"56325" 24458 5990 5
"56326" 24472 5240 9
"56327" 24468 5978 11
"56328" 24462 5823 9
"56329" 24466 5870 9
"56330" 24469 5679 10
"56331" 24479 5329 5
"56332" 24469 5725 11
"56333" 24461 5650 5
"56334" 24479 5361 5
"56335" 24491 5114 8
"56336" 24471 5796 12
"56337" 24486 5651 8
"56338" 24472 5258 5
"56339" 24479 5552 10
"56340" 24472 5312 12
"56341" 24481 5733 6
"56342" 24479 5667 5
"56343" 24496 5103 5
"56344" 24487 5443 10
"56345" 24474 5499 11
"56346" 24496 5199 9
"56347" 24492 5229 10
"56348" 24489 5461 5
"56349" 24483 5390 9
"56350" 24483 5571 5
"56351" 24482 5422 10
"56352" 24483 5619 6
"56353" 24504 5072 6
"56354" 24487 5765 10
"56355" 24484 5629 9
"56356" 24480 5705 12
"56357" 24473 5838 5
"56358" 24477 6008 10
"56359" 24501 5256 12
"56360" 24480 5934 8
"56361" 24501 5354 8
"56362" 24492 5979 9
"56363" 24505 5415 5
"56364" 24516 5035 9
"56365" 24515 5064 8
"56366" 24484 5892 8
"56367" 24515 5095 9
"56368" 24501 5516 5
"56369" 24496 5807 10
"56370" 24494 5829 12
"56371" 24509 5532 10
"56372" 24496 6004 5
"56373" 24505 5757 5
"56374" 24513 5130 6
"56375" 24500 5282 9
"56376" 24514 5293 10
"56377" 24495 5850 8
"56378" 24519 5304 8
"56379" 24516 5659 5
"56380" 24498 5596 9
"56381" 24520 5238 11
"56382" 24520 5368 6
"56383" 24515 5503 9
"56384" 24511 5561 5
"56385" 24472 5809 5
"56386" 24500 5723 5
"56387" 24523 5407 10
"56388" 24519 5610 6
"56389" 24514 5477 8
"56390" 24519 5641 9
"56391" 24530 5052 5
"56392" 24517 5454 10
"56393" 24519 5756 10
"56394" 24524 5673 10
"56395" 24510 5572 10
"56396" 24532 5249 6
"56397" 24528 5265 5
"56398" 24522 5736 8
"56399" 24513 5702 11
"56400" 24512 5929 9
"56401" 24527 5157 10
"56402" 24513 5788 5
"56403" 24526 5504 5
"56404" 24537 5304 5
"56405" 24533 5317 8
"56406" 24528 5526 5
"56407" 24523 5826 6
"56408" 24523 5861 9
"56409" 24525 5387 8
"56410" 24517 5897 9
"56411" 24517 5948 9
"56412" 24548 5056 10
"56413" 24548 5073 6
"56414" 24531 5628 5
"56415" 24535 5656 12
"56416" 24541 5410 9
"56417" 24517 6022 9
"56418" 24552 5087 10
"56419" 24552 5144 8
"56420" 24539 5469 5
"56421" 24540 5588 5
"56422" 24542 5290 10
"56423" 24537 5805 11
"56424" 24549 5362 10
"56425" 24533 5717 5
"56426" 24552 5468 8
"56427" 24538 5564 9
"56428" 24528 5897 9
"56429" 24551 5441 9
"56430" 24537 5929 5
"56431" 24537 6000 9
"56432" 24553 5624 10
"56433" 24544 5327 11
"56434" 24550 5522 6
"56435" 24551 5697 9
"56436" 24560 5206 8
"56437" 24562 5068 6
"56438" 24532 5970 6
"56439" 24563 5465 5
"56440" 24573 5049 11
"56441" 24556 5553 10
"56442" 24564 5593 11
"56443" 24565 5341 10
"56444" 24542 5674 5
"56445" 24568 5494 9
"56446" 24566 5288 5
"56447" 24568 5614 5
"56448" 24575 5553 9
"56449" 24577 5245 5
"56450" 24569 5712 11
"56451" 24551 5880 5
"56452" 24551 5911 10
"56453" 24542 5746 8
"56454" 24542 5768 9
"56455" 24556 5842 8
"56456" 24585 5087 11
"56457" 24587 5104 6
"56458" 24583 5232 9
"56459" 24566 5392 6
"56460" 24576 5398 9
"56461" 24579 5275 11
"56462" 24579 5316 11
"56463" 24587 5522 9
"56464" 24584 5347 5
"56465" 24580 5616 9
"56466" 24586 5152 9
"56467" 24564 6032 10
"56468" 24586 5213 9
"56469" 24567 6020 5
"56470" 24580 5812 5
"56471" 24576 5670 10
"56472" 24571 5453 11
"56473" 24584 5566 12
"56474" 24594 5446 6
"56475" 24600 5082 5
"56476" 24584 5801 10
"56477" 24586 5371 11
"56478" 24585 5787 10
"56479" 24594 5662 5
"56480" 24608 5050 10
"56481" 24578 5639 12
"56482" 24593 5465 9
"56483" 24581 5688 5
"56484" 24602 5130 8
"56485" 24579 5879 10
"56486" 24594 5756 9
"56487" 24579 5956 6
"56488" 24601 5283 5
"56489" 24598 5927 9
"56490" 24590 5889 9
"56491" 24591 5776 12
"56492" 24610 5112 10
"56493" 24611 5156 10
"56494" 24592 5406 8
"56495" 24578 6012 9
"56496" 24593 5589 11
"56497" 24597 5693 8
"56498" 24597 5744 10
"56499" 24616 5329 9
"56500" 24586 5986 6
"56501" 24566 5974 12
"56502" 24603 5306 11
"56503" 24611 5192 5
"56504" 24606 5618 5
"56505" 24604 5430 10
"56506" 24615 5223 6
"56507" 24626 5037 10
"56508" 24627 5070 5
"56509" 24627 5168 5
"56510" 24604 5531 5
"56511" 24609 5719 9
"56512" 24617 5592 11
"56513" 24607 5952 10
"56514" 24604 5640 12
"56515" 24611 5416 5
"56516" 24623 5282 10
"56517" 24618 5634 11
"56518" 24604 5665 11
"56519" 24631 5245 11
"56520" 24628 5529 11
"56521" 24628 5638 8
"56522" 24638 5214 11
"56523" 24611 5552 11
"56524" 24615 5986 8
"56525" 24646 5055 11
"56526" 24623 5492 10
"56527" 24611 5779 6
"56528" 24631 5618 11
"56529" 24611 5804 12
"56530" 24633 5605 5
"56531" 24610 5911 5
"56532" 24636 5298 6
"56533" 24640 5401 10
"56534" 24634 5846 5
"56535" 24638 5568 12
"56536" 24633 5787 6
"56537" 24643 5367 9
"56538" 24634 5922 8
"56539" 24651 5127 6
"56540" 24652 5150 10
"56541" 24632 5893 5
"56542" 24652 5177 8
"56543" 24648 5501 8
"56544" 24652 5279 11
"56545" 24629 5960 5
"56546" 24658 5047 9
"56547" 24664 5097 9
"56548" 24648 5646 9
"56549" 24636 6031 6
"56550" 24664 5302 11
"56551" 24635 5936 11
"56552" 24664 5419 8
"56553" 24639 5730 8
"56554" 24639 5801 11
"56555" 24647 5579 9
"56556" 24665 5209 11
"56557" 24651 5707 9
"56558" 24656 5633 6
"56559" 24661 5238 9
"56560" 24649 5385 6
"56561" 24637 5675 5
"56562" 24656 5784 10
"56563" 24642 5970 8
"56564" 24646 5832 5
"56565" 24665 5459 9
"56566" 24648 5897 5
"56567" 24660 5616 8
"56568" 24665 5678 5
"56569" 24664 5851 8
"56570" 24661 5386 12
"56571" 24649 5541 12
"56572" 24647 6014 9
"56573" 24665 5943 6
"56574" 24677 5148 5
"56575" 24661 5733 5
"56576" 24670 5270 8
"56577" 24668 5502 9
"56578" 24671 5585 9
"56579" 24687 5157 9
"56580" 24675 5625 11
"56581" 24655 5945 10
"56582" 24658 5810 5
"56583" 24690 5199 5
"56584" 24658 5883 11
"56585" 24680 5474 12
"56586" 24690 5378 10
"56587" 24675 5718 10
"56588" 24694 5124 5
"56589" 24679 5610 5
"56590" 24677 5533 10
"56591" 24693 5417 11
"56592" 24683 5421 5
"56593" 24671 5878 7
"56594" 24668 5995 9
"56595" 24674 5914 5
"56596" 24682 5437 10
"56597" 24675 5961 12
